Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	antigen processing and presentation of peptide antigen via MHC class II (GO:0002495)	3/100	0.0302669636902368	0.0800864846746561	0	0	4.631677600749765	16.200211650899902	CTSL;CTSD;RAB7A
GO_Biological_Process_2021	regulation of transforming growth factor beta receptor signaling pathway (GO:0017015)	3/100	0.0302669636902368	0.0800864846746561	0	0	4.631677600749765	16.200211650899902	STK11;PDPK1;MTMR4
GO_Biological_Process_2021	positive regulation of translation (GO:0045727)	3/100	0.0302669636902368	0.0800864846746561	0	0	4.631677600749765	16.200211650899902	RPS6KB1;RPS6KB2;MTOR
GO_Biological_Process_2021	positive regulation of cell differentiation (GO:0045597)	5/258	0.030840186587314	0.0814703300401031	0	0	2.9814533292794163	10.37228734733482	MAPK9;RRAS;AKT1;MTOR;INS
GO_Biological_Process_2021	epithelial cell differentiation (GO:0030855)	3/101	0.0310437564967834	0.0818747529069637	0	0	4.584183673469388	15.917924880064035	AKT2;AKT1;CTSB
GO_Biological_Process_2021	regulation of filopodium assembly (GO:0051489)	2/41	0.0312393202487797	0.081990578387574	0	0	7.64449585502217	26.496416712119085	PRKCD;PIK3R1
GO_Biological_Process_2021	regulation of protein dephosphorylation (GO:0035304)	2/41	0.0312393202487797	0.081990578387574	0	0	7.64449585502217	26.496416712119085	PRKCD;TSC1
GO_Biological_Process_2021	response to growth factor (GO:0070848)	2/41	0.0312393202487797	0.081990578387574	0	0	7.64449585502217	26.496416712119085	RPS6KB1;AKT1
GO_Biological_Process_2021	regulation of protein catabolic process (GO:0042176)	3/102	0.0318309851864036	0.0832256691812732	0	0	4.537649219467402	15.642706612250652	ATG7;RAB7A;INS
GO_Biological_Process_2021	antigen processing and presentation of exogenous peptide antigen (GO:0002478)	3/103	0.0326286317060183	0.0832256691812732	0	0	4.492045454545455	15.374318013255326	CTSL;CTSD;RAB7A
GO_Biological_Process_2021	regulation of extrinsic apoptotic signaling pathway via death domain receptors (GO:1902041)	2/42	0.0326588649710624	0.0832256691812732	0	0	7.453007518796992	25.50150078309692	CFLAR;BCL2L1
GO_Biological_Process_2021	positive regulation of ATPase activity (GO:0032781)	2/42	0.0326588649710624	0.0832256691812732	0	0	7.453007518796992	25.50150078309692	VMP1;GABARAPL2
GO_Biological_Process_2021	CD4-positive, alpha-beta T cell activation (GO:0035710)	1/5	0.0333005297772172	0.0832256691812732	0	0	37.05410447761194	126.0648062755566	HMGB1
GO_Biological_Process_2021	regulation of glycoprotein metabolic process (GO:1903018)	1/5	0.0333005297772172	0.0832256691812732	0	0	37.05410447761194	126.0648062755566	RAB1A
GO_Biological_Process_2021	cellular response to nicotine (GO:0071316)	1/5	0.0333005297772172	0.0832256691812732	0	0	37.05410447761194	126.0648062755566	BAD
GO_Biological_Process_2021	regulation of intestinal lipid absorption (GO:1904729)	1/5	0.0333005297772172	0.0832256691812732	0	0	37.05410447761194	126.0648062755566	PRAP1
GO_Biological_Process_2021	regulation of miRNA metabolic process (GO:2000628)	1/5	0.0333005297772172	0.0832256691812732	0	0	37.05410447761194	126.0648062755566	HRAS
GO_Biological_Process_2021	regulation of mitophagy (GO:1901524)	1/5	0.0333005297772172	0.0832256691812732	0	0	37.05410447761194	126.0648062755566	TSC2
GO_Biological_Process_2021	regulation of respiratory burst involved in inflammatory response (GO:0060264)	1/5	0.0333005297772172	0.0832256691812732	0	0	37.05410447761194	126.0648062755566	INS
GO_Biological_Process_2021	insulin metabolic process (GO:1901142)	1/5	0.0333005297772172	0.0832256691812732	0	0	37.05410447761194	126.0648062755566	ERN1
GO_Biological_Process_2021	rRNA transport (GO:0051029)	1/5	0.0333005297772172	0.0832256691812732	0	0	37.05410447761194	126.0648062755566	TSC1
GO_Biological_Process_2021	late endosome to Golgi transport (GO:0034499)	1/5	0.0333005297772172	0.0832256691812732	0	0	37.05410447761194	126.0648062755566	RAB7B
GO_Biological_Process_2021	lysosomal protein catabolic process (GO:1905146)	1/5	0.0333005297772172	0.0832256691812732	0	0	37.05410447761194	126.0648062755566	LAMP2
GO_Biological_Process_2021	mRNA cleavage (GO:0006379)	1/5	0.0333005297772172	0.0832256691812732	0	0	37.05410447761194	126.0648062755566	ERN1
GO_Biological_Process_2021	negative regulation of autophagosome maturation (GO:1901097)	1/5	0.0333005297772172	0.0832256691812732	0	0	37.05410447761194	126.0648062755566	RUBCN
GO_Biological_Process_2021	negative regulation of CD4-positive, alpha-beta T cell differentiation (GO:0043371)	1/5	0.0333005297772172	0.0832256691812732	0	0	37.05410447761194	126.0648062755566	HMGB1
GO_Biological_Process_2021	negative regulation of ceramide biosynthetic process (GO:1900060)	1/5	0.0333005297772172	0.0832256691812732	0	0	37.05410447761194	126.0648062755566	PRKAA1
GO_Biological_Process_2021	negative regulation of CREB transcription factor activity (GO:0032792)	1/5	0.0333005297772172	0.0832256691812732	0	0	37.05410447761194	126.0648062755566	EIF2AK4
GO_Biological_Process_2021	negative regulation of myelination (GO:0031642)	1/5	0.0333005297772172	0.0832256691812732	0	0	37.05410447761194	126.0648062755566	EIF2AK3
GO_Biological_Process_2021	negative regulation of organ growth (GO:0046621)	1/5	0.0333005297772172	0.0832256691812732	0	0	37.05410447761194	126.0648062755566	PTEN
GO_Biological_Process_2021	negative regulation of oxidative stress-induced neuron intrinsic apoptotic signaling pathway (GO:1903377)	1/5	0.0333005297772172	0.0832256691812732	0	0	37.05410447761194	126.0648062755566	HIF1A
GO_Biological_Process_2021	positive regulation of attachment of spindle microtubules to kinetochore (GO:0051987)	1/5	0.0333005297772172	0.0832256691812732	0	0	37.05410447761194	126.0648062755566	BECN1
GO_Biological_Process_2021	positive regulation of dendritic cell differentiation (GO:2001200)	1/5	0.0333005297772172	0.0832256691812732	0	0	37.05410447761194	126.0648062755566	HMGB1
GO_Biological_Process_2021	positive regulation of DNA ligation (GO:0051106)	1/5	0.0333005297772172	0.0832256691812732	0	0	37.05410447761194	126.0648062755566	HMGB1
GO_Biological_Process_2021	positive regulation of endothelial cell-matrix adhesion via fibronectin (GO:1904906)	1/5	0.0333005297772172	0.0832256691812732	0	0	37.05410447761194	126.0648062755566	RRAS
GO_Biological_Process_2021	positive regulation of glycoprotein metabolic process (GO:1903020)	1/5	0.0333005297772172	0.0832256691812732	0	0	37.05410447761194	126.0648062755566	RAB1A
GO_Biological_Process_2021	positive regulation of toll-like receptor 9 signaling pathway (GO:0034165)	1/5	0.0333005297772172	0.0832256691812732	0	0	37.05410447761194	126.0648062755566	HMGB1
GO_Biological_Process_2021	positive regulation of transcription from RNA polymerase II promoter in response to hypoxia (GO:0061419)	1/5	0.0333005297772172	0.0832256691812732	0	0	37.05410447761194	126.0648062755566	HIF1A
GO_Biological_Process_2021	positive regulation of translation in response to stress (GO:0032056)	1/5	0.0333005297772172	0.0832256691812732	0	0	37.05410447761194	126.0648062755566	EIF2AK4
GO_Biological_Process_2021	regulation of cell-substrate adhesion (GO:0010810)	2/43	0.0341033423031197	0.0849702322821201	0	0	7.270860077021823	24.56358201177941	TSC1;PIK3CB
GO_Biological_Process_2021	negative regulation of proteolysis (GO:0045861)	2/43	0.0341033423031197	0.0849702322821201	0	0	7.270860077021823	24.56358201177941	AKT1;INS
GO_Biological_Process_2021	positive regulation of cellular metabolic process (GO:0031325)	3/105	0.0342550997510901	0.0852174414053193	0	0	4.403520499108734	14.85712512281628	RAB1A;AKT1;INS
GO_Biological_Process_2021	protein deubiquitination (GO:0016579)	5/267	0.0349691930005396	0.0868606907302837	0	0	2.877715795654727	9.64980928405731	BECN1;TRAF6;PTEN;MAP3K7;HIF1A
GO_Biological_Process_2021	positive regulation of cell-matrix adhesion (GO:0001954)	2/44	0.0355723564123901	0.08822379526131	0	0	7.097386322950233	23.67820406706336	RRAS;TSC1
GO_Biological_Process_2021	zymogen activation (GO:0031638)	2/45	0.0370655155983722	0.0917866661077247	0	0	6.931981115579647	22.84135081642162	CTSL;BAD
GO_Biological_Process_2021	regulation of protein ubiquitination (GO:0031396)	3/109	0.0376321186521163	0.093047708008739	0	0	4.236492281303602	13.895259907372203	TRAF6;AKT1;SQSTM1
GO_Biological_Process_2021	response to tumor necrosis factor (GO:0034612)	3/110	0.0385020817081428	0.0933525783061347	0	0	4.196686491079015	13.668788228063669	IGBP1;AKT1;TANK
GO_Biological_Process_2021	regulation of B cell proliferation (GO:0030888)	2/46	0.0385824322676887	0.0933525783061347	0	0	6.774094326725906	22.04939407083295	BCL2;IRS2
GO_Biological_Process_2021	regulation of cellular protein localization (GO:1903827)	2/46	0.0385824322676887	0.0933525783061347	0	0	6.774094326725906	22.04939407083295	PRKAA1;PRKAA2
GO_Biological_Process_2021	positive regulation of smooth muscle cell proliferation (GO:0048661)	2/46	0.0385824322676887	0.0933525783061347	0	0	6.774094326725906	22.04939407083295	ERN1;AKT1
GO_Biological_Process_2021	posttranscriptional regulation of gene expression (GO:0010608)	2/46	0.0385824322676887	0.0933525783061347	0	0	6.774094326725906	22.04939407083295	TSC1;ATG14
GO_Biological_Process_2021	protein transport (GO:0015031)	6/369	0.0393119905486734	0.0933525783061347	0	0	2.4988147863412133	8.086728640147408	VMP1;RAB1A;STX17;LAMP2;RAB8A;RAB7A
GO_Biological_Process_2021	protein modification by small protein removal (GO:0070646)	5/276	0.0394258442339752	0.0933525783061347	0	0	2.7808685779165483	8.991476179159147	BECN1;TRAF6;PTEN;MAP3K7;HIF1A
GO_Biological_Process_2021	protein localization to perinuclear region of cytoplasm (GO:1905719)	1/6	0.0398273638642695	0.0933525783061347	0	0	29.64179104477612	95.54145257243076	SQSTM1
GO_Biological_Process_2021	B cell chemotaxis (GO:0035754)	1/6	0.0398273638642695	0.0933525783061347	0	0	29.64179104477612	95.54145257243076	PIK3CD
GO_Biological_Process_2021	regulation of endothelial cell-matrix adhesion via fibronectin (GO:1904904)	1/6	0.0398273638642695	0.0933525783061347	0	0	29.64179104477612	95.54145257243076	RRAS
GO_Biological_Process_2021	regulation of focal adhesion disassembly (GO:0120182)	1/6	0.0398273638642695	0.0933525783061347	0	0	29.64179104477612	95.54145257243076	PIK3R1
GO_Biological_Process_2021	regulation of glucokinase activity (GO:0033131)	1/6	0.0398273638642695	0.0933525783061347	0	0	29.64179104477612	95.54145257243076	BAD
GO_Biological_Process_2021	regulation of hormone biosynthetic process (GO:0046885)	1/6	0.0398273638642695	0.0933525783061347	0	0	29.64179104477612	95.54145257243076	HIF1A
GO_Biological_Process_2021	cellular response to X-ray (GO:0071481)	1/6	0.0398273638642695	0.0933525783061347	0	0	29.64179104477612	95.54145257243076	PRAP1
GO_Biological_Process_2021	chondrocyte development (GO:0002063)	1/6	0.0398273638642695	0.0933525783061347	0	0	29.64179104477612	95.54145257243076	EIF2AK3
GO_Biological_Process_2021	regulation of membrane tubulation (GO:1903525)	1/6	0.0398273638642695	0.0933525783061347	0	0	29.64179104477612	95.54145257243076	SH3GLB1
GO_Biological_Process_2021	regulation of nitric oxide mediated signal transduction (GO:0010749)	1/6	0.0398273638642695	0.0933525783061347	0	0	29.64179104477612	95.54145257243076	INS
GO_Biological_Process_2021	double-strand break repair via classical nonhomologous end joining (GO:0097680)	1/6	0.0398273638642695	0.0933525783061347	0	0	29.64179104477612	95.54145257243076	UVRAG
GO_Biological_Process_2021	response to angiotensin (GO:1990776)	1/6	0.0398273638642695	0.0933525783061347	0	0	29.64179104477612	95.54145257243076	PRKCD
GO_Biological_Process_2021	growth hormone secretion (GO:0030252)	1/6	0.0398273638642695	0.0933525783061347	0	0	29.64179104477612	95.54145257243076	RAB1A
GO_Biological_Process_2021	intracellular pH elevation (GO:0051454)	1/6	0.0398273638642695	0.0933525783061347	0	0	29.64179104477612	95.54145257243076	BCL2
GO_Biological_Process_2021	type B pancreatic cell proliferation (GO:0044342)	1/6	0.0398273638642695	0.0933525783061347	0	0	29.64179104477612	95.54145257243076	BAD
GO_Biological_Process_2021	mitochondrial protein catabolic process (GO:0035694)	1/6	0.0398273638642695	0.0933525783061347	0	0	29.64179104477612	95.54145257243076	BNIP3
GO_Biological_Process_2021	negative regulation of actin filament depolymerization (GO:0030835)	1/6	0.0398273638642695	0.0933525783061347	0	0	29.64179104477612	95.54145257243076	PIK3CA
GO_Biological_Process_2021	negative regulation of excitatory postsynaptic potential (GO:0090394)	1/6	0.0398273638642695	0.0933525783061347	0	0	29.64179104477612	95.54145257243076	PTEN
GO_Biological_Process_2021	neutrophil extravasation (GO:0072672)	1/6	0.0398273638642695	0.0933525783061347	0	0	29.64179104477612	95.54145257243076	PIK3CD
GO_Biological_Process_2021	oxygen homeostasis (GO:0032364)	1/6	0.0398273638642695	0.0933525783061347	0	0	29.64179104477612	95.54145257243076	HIF1A
GO_Biological_Process_2021	positive regulation of cholesterol metabolic process (GO:0090205)	1/6	0.0398273638642695	0.0933525783061347	0	0	29.64179104477612	95.54145257243076	PRKAA1
GO_Biological_Process_2021	positive regulation of deacetylase activity (GO:0090045)	1/6	0.0398273638642695	0.0933525783061347	0	0	29.64179104477612	95.54145257243076	MAPK8
GO_Biological_Process_2021	positive regulation of extrinsic apoptotic signaling pathway via death domain receptors (GO:1902043)	1/6	0.0398273638642695	0.0933525783061347	0	0	29.64179104477612	95.54145257243076	PTEN
GO_Biological_Process_2021	positive regulation of focal adhesion disassembly (GO:0120183)	1/6	0.0398273638642695	0.0933525783061347	0	0	29.64179104477612	95.54145257243076	PIK3R1
GO_Biological_Process_2021	positive regulation of histone phosphorylation (GO:0033129)	1/6	0.0398273638642695	0.0933525783061347	0	0	29.64179104477612	95.54145257243076	MAPK3
GO_Biological_Process_2021	positive regulation of I-kappaB phosphorylation (GO:1903721)	1/6	0.0398273638642695	0.0933525783061347	0	0	29.64179104477612	95.54145257243076	AKT1
GO_Biological_Process_2021	postsynaptic density assembly (GO:0097107)	1/6	0.0398273638642695	0.0933525783061347	0	0	29.64179104477612	95.54145257243076	PTEN
GO_Biological_Process_2021	prepulse inhibition (GO:0060134)	1/6	0.0398273638642695	0.0933525783061347	0	0	29.64179104477612	95.54145257243076	PTEN
GO_Biological_Process_2021	protein insertion into mitochondrial membrane involved in apoptotic signaling pathway (GO:0001844)	1/6	0.0398273638642695	0.0933525783061347	0	0	29.64179104477612	95.54145257243076	BAD
GO_Biological_Process_2021	regulation of DNA binding (GO:0051101)	2/47	0.0401227228802853	0.0936389302328387	0	0	6.623224728487887	21.29904853962456	MAPK8;HMGB1
GO_Biological_Process_2021	negative regulation of cold-induced thermogenesis (GO:0120163)	2/47	0.0401227228802853	0.0936389302328387	0	0	6.623224728487887	21.29904853962456	STK11;RHEB
GO_Biological_Process_2021	positive regulation of neuron death (GO:1901216)	2/47	0.0401227228802853	0.0936389302328387	0	0	6.623224728487887	21.29904853962456	DDIT4;EIF2S1
GO_Biological_Process_2021	regulation of interleukin-2 production (GO:0032663)	2/48	0.0416860079350674	0.0970081848933706	0	0	6.478914677999346	20.587332856446665	TRAF6;MAP3K7
GO_Biological_Process_2021	negative regulation of MAP kinase activity (GO:0043407)	2/48	0.0416860079350674	0.0970081848933706	0	0	6.478914677999346	20.587332856446665	PRKCD;PIK3CB
GO_Biological_Process_2021	positive regulation of cellular component organization (GO:0051130)	3/114	0.0420839436105115	0.0977939205390397	0	0	4.044635544635544	12.813765369734028	SH3GLB1;BNIP3;IGF1R
GO_Biological_Process_2021	cellular response to molecule of bacterial origin (GO:0071219)	3/115	0.0430047609415607	0.0997907328286288	0	0	4.008319805194805	12.611955604264413	MAPK8;TRAF6;HMGB1
GO_Biological_Process_2021	negative regulation of catabolic process (GO:0009895)	2/49	0.0432719119079349	0.1002672015923864	0	0	6.3407454807230845	19.911535761795328	PRKAA1;INS
GO_Biological_Process_2021	regulation of protein-containing complex assembly (GO:0043254)	3/116	0.0439356552381976	0.1016599611930906	0	0	3.972646822204344	12.414636908857542	SH3GLB1;ULK1;RAF1
GO_Biological_Process_2021	receptor-mediated endocytosis of virus by host cell (GO:0019065)	1/7	0.0463104569464851	0.1020591863684766	0	0	24.700248756218905	75.88873531343961	CTSL
GO_Biological_Process_2021	cellular response to interleukin-18 (GO:0071351)	1/7	0.0463104569464851	0.1020591863684766	0	0	24.700248756218905	75.88873531343961	AKT1
GO_Biological_Process_2021	regulation of glial cell apoptotic process (GO:0034350)	1/7	0.0463104569464851	0.1020591863684766	0	0	24.700248756218905	75.88873531343961	PRKCD
GO_Biological_Process_2021	regulation of histamine secretion by mast cell (GO:1903593)	1/7	0.0463104569464851	0.1020591863684766	0	0	24.700248756218905	75.88873531343961	VAMP8
GO_Biological_Process_2021	regulation of I-kappaB phosphorylation (GO:1903719)	1/7	0.0463104569464851	0.1020591863684766	0	0	24.700248756218905	75.88873531343961	AKT1
GO_Biological_Process_2021	regulation of NAD(P)H oxidase activity (GO:0033860)	1/7	0.0463104569464851	0.1020591863684766	0	0	24.700248756218905	75.88873531343961	INS
GO_Biological_Process_2021	regulation of oxidative stress-induced neuron intrinsic apoptotic signaling pathway (GO:1903376)	1/7	0.0463104569464851	0.1020591863684766	0	0	24.700248756218905	75.88873531343961	HIF1A
GO_Biological_Process_2021	regulation of phospholipid transport (GO:2001138)	1/7	0.0463104569464851	0.1020591863684766	0	0	24.700248756218905	75.88873531343961	PRAP1
GO_Biological_Process_2021	regulation of protein deubiquitination (GO:0090085)	1/7	0.0463104569464851	0.1020591863684766	0	0	24.700248756218905	75.88873531343961	TANK
GO_Biological_Process_2021	regulation of skeletal muscle satellite cell proliferation (GO:0014842)	1/7	0.0463104569464851	0.1020591863684766	0	0	24.700248756218905	75.88873531343961	CFLAR
GO_Biological_Process_2021	regulation of T cell mediated immune response to tumor cell (GO:0002840)	1/7	0.0463104569464851	0.1020591863684766	0	0	24.700248756218905	75.88873531343961	HMGB1
GO_Biological_Process_2021	gas homeostasis (GO:0033483)	1/7	0.0463104569464851	0.1020591863684766	0	0	24.700248756218905	75.88873531343961	HIF1A
GO_Biological_Process_2021	regulation of transforming growth factor beta2 production (GO:0032909)	1/7	0.0463104569464851	0.1020591863684766	0	0	24.700248756218905	75.88873531343961	HIF1A
GO_Biological_Process_2021	rRNA-containing ribonucleoprotein complex export from nucleus (GO:0071428)	1/7	0.0463104569464851	0.1020591863684766	0	0	24.700248756218905	75.88873531343961	TSC1
GO_Biological_Process_2021	interleukin-18-mediated signaling pathway (GO:0035655)	1/7	0.0463104569464851	0.1020591863684766	0	0	24.700248756218905	75.88873531343961	AKT1
GO_Biological_Process_2021	T cell apoptotic process (GO:0070231)	1/7	0.0463104569464851	0.1020591863684766	0	0	24.700248756218905	75.88873531343961	AKT1
GO_Biological_Process_2021	membrane fission (GO:0090148)	1/7	0.0463104569464851	0.1020591863684766	0	0	24.700248756218905	75.88873531343961	SH3GLB1
GO_Biological_Process_2021	mitochondrion-endoplasmic reticulum membrane tethering (GO:1990456)	1/7	0.0463104569464851	0.1020591863684766	0	0	24.700248756218905	75.88873531343961	VMP1
GO_Biological_Process_2021	negative regulation by host of viral genome replication (GO:0044828)	1/7	0.0463104569464851	0.1020591863684766	0	0	24.700248756218905	75.88873531343961	EIF2AK4
GO_Biological_Process_2021	negative regulation of acute inflammatory response (GO:0002674)	1/7	0.0463104569464851	0.1020591863684766	0	0	24.700248756218905	75.88873531343961	INS
GO_Biological_Process_2021	negative regulation of cell cycle phase transition (GO:1901988)	1/7	0.0463104569464851	0.1020591863684766	0	0	24.700248756218905	75.88873531343961	PTEN
GO_Biological_Process_2021	negative regulation of dendritic spine development (GO:0061000)	1/7	0.0463104569464851	0.1020591863684766	0	0	24.700248756218905	75.88873531343961	PTEN
GO_Biological_Process_2021	negative regulation of glycogen metabolic process (GO:0070874)	1/7	0.0463104569464851	0.1020591863684766	0	0	24.700248756218905	75.88873531343961	INS
GO_Biological_Process_2021	negative regulation of nervous system process (GO:0031645)	1/7	0.0463104569464851	0.1020591863684766	0	0	24.700248756218905	75.88873531343961	EIF2AK3
GO_Biological_Process_2021	negative regulation of stress-activated protein kinase signaling cascade (GO:0070303)	1/7	0.0463104569464851	0.1020591863684766	0	0	24.700248756218905	75.88873531343961	IGBP1
GO_Biological_Process_2021	negative regulation of T cell apoptotic process (GO:0070233)	1/7	0.0463104569464851	0.1020591863684766	0	0	24.700248756218905	75.88873531343961	PRKCQ
GO_Biological_Process_2021	pexophagy (GO:0000425)	1/7	0.0463104569464851	0.1020591863684766	0	0	24.700248756218905	75.88873531343961	SQSTM1
GO_Biological_Process_2021	positive regulation of chemokine (C-X-C motif) ligand 2 production (GO:2000343)	1/7	0.0463104569464851	0.1020591863684766	0	0	24.700248756218905	75.88873531343961	HMGB1
GO_Biological_Process_2021	positive regulation of epithelial tube formation (GO:1905278)	1/7	0.0463104569464851	0.1020591863684766	0	0	24.700248756218905	75.88873531343961	PIK3CD
GO_Biological_Process_2021	positive regulation of hormone metabolic process (GO:0032352)	1/7	0.0463104569464851	0.1020591863684766	0	0	24.700248756218905	75.88873531343961	HIF1A
GO_Biological_Process_2021	positive regulation of miRNA metabolic process (GO:2000630)	1/7	0.0463104569464851	0.1020591863684766	0	0	24.700248756218905	75.88873531343961	HRAS
GO_Biological_Process_2021	positive regulation of protein deubiquitination (GO:1903003)	1/7	0.0463104569464851	0.1020591863684766	0	0	24.700248756218905	75.88873531343961	TANK
GO_Biological_Process_2021	positive regulation of respiratory burst (GO:0060267)	1/7	0.0463104569464851	0.1020591863684766	0	0	24.700248756218905	75.88873531343961	INS
GO_Biological_Process_2021	positive regulation of vesicle fusion (GO:0031340)	1/7	0.0463104569464851	0.1020591863684766	0	0	24.700248756218905	75.88873531343961	AKT2
GO_Biological_Process_2021	protein catabolic process in the vacuole (GO:0007039)	1/7	0.0463104569464851	0.1020591863684766	0	0	24.700248756218905	75.88873531343961	LAMP2
GO_Biological_Process_2021	negative regulation of protein ubiquitination (GO:0031397)	2/51	0.0465100942996303	0.1022213725663962	0	0	6.081325763388062	18.65802987803841	AKT1;SQSTM1
GO_Biological_Process_2021	positive regulation of fat cell differentiation (GO:0045600)	2/51	0.0465100942996303	0.1022213725663962	0	0	6.081325763388062	18.65802987803841	AKT1;INS
GO_Biological_Process_2021	cellular response to lipopolysaccharide (GO:0071222)	3/120	0.0477593158293914	0.1048249124157955	0	0	3.836052836052836	11.66766593969451	MAPK8;TRAF6;HMGB1
GO_Biological_Process_2021	regulation of release of sequestered calcium ion into cytosol (GO:0051279)	2/52	0.0481616413121925	0.105422648054489	0	0	5.959398496240602	18.07600221640089	PDPK1;PRKACA
GO_Biological_Process_2021	sprouting angiogenesis (GO:0002040)	2/52	0.0481616413121925	0.105422648054489	0	0	5.959398496240602	18.07600221640089	AKT1;PIK3R3
GO_Biological_Process_2021	cellular response to interferon-gamma (GO:0071346)	3/121	0.0487400721798066	0.1065450095359114	0	0	3.803351309707242	11.490889406529702	DAPK1;DAPK3;PRKCD
GO_Biological_Process_2021	regulation of angiogenesis (GO:0045765)	4/203	0.0489219784579727	0.1067987201330171	0	0	3.0175304000920637	9.105484061130614	RRAS;PDPK1;PIK3CD;HIF1A
GO_Biological_Process_2021	IRE1-mediated unfolded protein response (GO:0036498)	2/53	0.0498343443744224	0.108352957875755	0	0	5.842252690549905	17.521213111190995	ERN1;WIPI1
GO_Biological_Process_2021	positive regulation of B cell activation (GO:0050871)	2/53	0.0498343443744224	0.108352957875755	0	0	5.842252690549905	17.521213111190995	BCL2;IRS2
GO_Biological_Process_2021	positive regulation of chemokine production (GO:0032722)	2/53	0.0498343443744224	0.108352957875755	0	0	5.842252690549905	17.521213111190995	HMGB1;HIF1A
GO_Biological_Process_2021	regulation of megakaryocyte differentiation (GO:0045652)	2/54	0.0515278473974759	0.1092961154744366	0	0	5.729612492770388	16.991927262892084	PRKCQ;RAB7B
GO_Biological_Process_2021	regulation of proteasomal protein catabolic process (GO:0061136)	2/54	0.0515278473974759	0.1092961154744366	0	0	5.729612492770388	16.991927262892084	GABARAPL2;PRKACA
GO_Biological_Process_2021	alpha-beta T cell activation (GO:0046631)	1/8	0.0527500995641696	0.1092961154744366	0	0	21.17057569296375	62.287848035380144	INS
GO_Biological_Process_2021	regulation of apoptotic cell clearance (GO:2000425)	1/8	0.0527500995641696	0.1092961154744366	0	0	21.17057569296375	62.287848035380144	HMGB1
GO_Biological_Process_2021	regulation of ATPase-coupled calcium transmembrane transporter activity (GO:1901894)	1/8	0.0527500995641696	0.1092961154744366	0	0	21.17057569296375	62.287848035380144	VMP1
GO_Biological_Process_2021	regulation of chemokine-mediated signaling pathway (GO:0070099)	1/8	0.0527500995641696	0.1092961154744366	0	0	21.17057569296375	62.287848035380144	HIF1A
GO_Biological_Process_2021	regulation of dendritic spine maintenance (GO:1902950)	1/8	0.0527500995641696	0.1092961154744366	0	0	21.17057569296375	62.287848035380144	INS
GO_Biological_Process_2021	cellular response to angiotensin (GO:1904385)	1/8	0.0527500995641696	0.1092961154744366	0	0	21.17057569296375	62.287848035380144	PRKCD
GO_Biological_Process_2021	cellular response to epinephrine stimulus (GO:0071872)	1/8	0.0527500995641696	0.1092961154744366	0	0	21.17057569296375	62.287848035380144	PRKACA
GO_Biological_Process_2021	cellular response to UV-B (GO:0071493)	1/8	0.0527500995641696	0.1092961154744366	0	0	21.17057569296375	62.287848035380144	STK11
GO_Biological_Process_2021	dendritic spine maintenance (GO:0097062)	1/8	0.0527500995641696	0.1092961154744366	0	0	21.17057569296375	62.287848035380144	IGF1R
GO_Biological_Process_2021	regulation of myeloid leukocyte differentiation (GO:0002761)	1/8	0.0527500995641696	0.1092961154744366	0	0	21.17057569296375	62.287848035380144	MTOR
GO_Biological_Process_2021	DNA damage induced protein phosphorylation (GO:0006975)	1/8	0.0527500995641696	0.1092961154744366	0	0	21.17057569296375	62.287848035380144	MAPK3
GO_Biological_Process_2021	excitatory synapse assembly (GO:1904861)	1/8	0.0527500995641696	0.1092961154744366	0	0	21.17057569296375	62.287848035380144	PTEN
GO_Biological_Process_2021	fusion of virus membrane with host plasma membrane (GO:0019064)	1/8	0.0527500995641696	0.1092961154744366	0	0	21.17057569296375	62.287848035380144	CTSL
GO_Biological_Process_2021	regulation of transcription from RNA polymerase II promoter in response to oxidative stress (GO:0043619)	1/8	0.0527500995641696	0.1092961154744366	0	0	21.17057569296375	62.287848035380144	HIF1A
GO_Biological_Process_2021	response to epinephrine (GO:0071871)	1/8	0.0527500995641696	0.1092961154744366	0	0	21.17057569296375	62.287848035380144	PRKACA
GO_Biological_Process_2021	skeletal muscle tissue regeneration (GO:0043403)	1/8	0.0527500995641696	0.1092961154744366	0	0	21.17057569296375	62.287848035380144	CFLAR
GO_Biological_Process_2021	skeletal myofibril assembly (GO:0014866)	1/8	0.0527500995641696	0.1092961154744366	0	0	21.17057569296375	62.287848035380144	CFLAR
GO_Biological_Process_2021	lipid import into cell (GO:0140354)	1/8	0.0527500995641696	0.1092961154744366	0	0	21.17057569296375	62.287848035380144	RPS6KB1
GO_Biological_Process_2021	mast cell activation involved in immune response (GO:0002279)	1/8	0.0527500995641696	0.1092961154744366	0	0	21.17057569296375	62.287848035380144	PIK3CD
GO_Biological_Process_2021	mast cell degranulation (GO:0043303)	1/8	0.0527500995641696	0.1092961154744366	0	0	21.17057569296375	62.287848035380144	PIK3CD
GO_Biological_Process_2021	membrane fusion involved in viral entry into host cell (GO:0039663)	1/8	0.0527500995641696	0.1092961154744366	0	0	21.17057569296375	62.287848035380144	CTSL
GO_Biological_Process_2021	natural killer cell differentiation (GO:0001779)	1/8	0.0527500995641696	0.1092961154744366	0	0	21.17057569296375	62.287848035380144	PIK3CD
GO_Biological_Process_2021	negative regulation of alpha-beta T cell differentiation (GO:0046639)	1/8	0.0527500995641696	0.1092961154744366	0	0	21.17057569296375	62.287848035380144	HMGB1
