Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	negative regulation of immune response (GO:0050777)	4/178	0.1036693890276315	0.2688827532456822	0	0	2.3019000703729766	5.217367910182412	NPSR1;PLCG2;LILRB1;PLCG1
GO_Biological_Process_2021	pyrimidine nucleoside salvage (GO:0043097)	1/11	0.1046862992439068	0.2688827532456822	0	0	9.944723618090451	22.4431232477853	TK2
GO_Biological_Process_2021	pyrimidine-containing compound salvage (GO:0008655)	1/11	0.1046862992439068	0.2688827532456822	0	0	9.944723618090451	22.4431232477853	TK2
GO_Biological_Process_2021	regulation of amyloid precursor protein biosynthetic process (GO:0042984)	1/11	0.1046862992439068	0.2688827532456822	0	0	9.944723618090451	22.4431232477853	AGO2
GO_Biological_Process_2021	B cell mediated immunity (GO:0019724)	1/11	0.1046862992439068	0.2688827532456822	0	0	9.944723618090451	22.4431232477853	CARD9
GO_Biological_Process_2021	regulation of cysteine-type endopeptidase activity involved in apoptotic signaling pathway (GO:2001267)	1/11	0.1046862992439068	0.2688827532456822	0	0	9.944723618090451	22.4431232477853	MMP9
GO_Biological_Process_2021	cell-cell junction maintenance (GO:0045217)	1/11	0.1046862992439068	0.2688827532456822	0	0	9.944723618090451	22.4431232477853	PARD6A
GO_Biological_Process_2021	regulation of dendritic cell apoptotic process (GO:2000668)	1/11	0.1046862992439068	0.2688827532456822	0	0	9.944723618090451	22.4431232477853	LILRB1
GO_Biological_Process_2021	regulation of endocytic recycling (GO:2001135)	1/11	0.1046862992439068	0.2688827532456822	0	0	9.944723618090451	22.4431232477853	RAB11B
GO_Biological_Process_2021	cellular response to superoxide (GO:0071451)	1/11	0.1046862992439068	0.2688827532456822	0	0	9.944723618090451	22.4431232477853	ATP7A
GO_Biological_Process_2021	regulation of lipid kinase activity (GO:0043550)	1/11	0.1046862992439068	0.2688827532456822	0	0	9.944723618090451	22.4431232477853	RBL1
GO_Biological_Process_2021	copper ion transport (GO:0006825)	1/11	0.1046862992439068	0.2688827532456822	0	0	9.944723618090451	22.4431232477853	ATP7A
GO_Biological_Process_2021	regulation of melanin biosynthetic process (GO:0048021)	1/11	0.1046862992439068	0.2688827532456822	0	0	9.944723618090451	22.4431232477853	ATP7A
GO_Biological_Process_2021	DNA damage response, signal transduction resulting in transcription (GO:0042772)	1/11	0.1046862992439068	0.2688827532456822	0	0	9.944723618090451	22.4431232477853	RPS6KA6
GO_Biological_Process_2021	regulation of phospholipase activity (GO:0010517)	1/11	0.1046862992439068	0.2688827532456822	0	0	9.944723618090451	22.4431232477853	FGFR1
GO_Biological_Process_2021	establishment of endothelial intestinal barrier (GO:0090557)	1/11	0.1046862992439068	0.2688827532456822	0	0	9.944723618090451	22.4431232477853	AFDN
GO_Biological_Process_2021	formation of extrachromosomal circular DNA (GO:0001325)	1/11	0.1046862992439068	0.2688827532456822	0	0	9.944723618090451	22.4431232477853	EXO1
GO_Biological_Process_2021	hematopoietic stem cell proliferation (GO:0071425)	1/11	0.1046862992439068	0.2688827532456822	0	0	9.944723618090451	22.4431232477853	MECOM
GO_Biological_Process_2021	hepatocyte growth factor receptor signaling pathway (GO:0048012)	1/11	0.1046862992439068	0.2688827532456822	0	0	9.944723618090451	22.4431232477853	HGF
GO_Biological_Process_2021	inhibitory synapse assembly (GO:1904862)	1/11	0.1046862992439068	0.2688827532456822	0	0	9.944723618090451	22.4431232477853	GABRB2
GO_Biological_Process_2021	inositol phosphate dephosphorylation (GO:0046855)	1/11	0.1046862992439068	0.2688827532456822	0	0	9.944723618090451	22.4431232477853	INPP1
GO_Biological_Process_2021	synaptic transmission, GABAergic (GO:0051932)	1/11	0.1046862992439068	0.2688827532456822	0	0	9.944723618090451	22.4431232477853	GABRB2
GO_Biological_Process_2021	t-circle formation (GO:0090656)	1/11	0.1046862992439068	0.2688827532456822	0	0	9.944723618090451	22.4431232477853	EXO1
GO_Biological_Process_2021	telomere maintenance via telomere trimming (GO:0090737)	1/11	0.1046862992439068	0.2688827532456822	0	0	9.944723618090451	22.4431232477853	EXO1
GO_Biological_Process_2021	miRNA mediated inhibition of translation (GO:0035278)	1/11	0.1046862992439068	0.2688827532456822	0	0	9.944723618090451	22.4431232477853	AGO2
GO_Biological_Process_2021	tryptophan metabolic process (GO:0006568)	1/11	0.1046862992439068	0.2688827532456822	0	0	9.944723618090451	22.4431232477853	ATP7A
GO_Biological_Process_2021	negative regulation of centrosome duplication (GO:0010826)	1/11	0.1046862992439068	0.2688827532456822	0	0	9.944723618090451	22.4431232477853	CDK5RAP2
GO_Biological_Process_2021	negative regulation of intracellular estrogen receptor signaling pathway (GO:0033147)	1/11	0.1046862992439068	0.2688827532456822	0	0	9.944723618090451	22.4431232477853	STRN3
GO_Biological_Process_2021	negative regulation of natural killer cell mediated immunity (GO:0002716)	1/11	0.1046862992439068	0.2688827532456822	0	0	9.944723618090451	22.4431232477853	LILRB1
GO_Biological_Process_2021	negative regulation of platelet-derived growth factor receptor signaling pathway (GO:0010642)	1/11	0.1046862992439068	0.2688827532456822	0	0	9.944723618090451	22.4431232477853	PTPN12
GO_Biological_Process_2021	negative regulation of sprouting angiogenesis (GO:1903671)	1/11	0.1046862992439068	0.2688827532456822	0	0	9.944723618090451	22.4431232477853	E2F2
GO_Biological_Process_2021	negative regulation of steroid biosynthetic process (GO:0010894)	1/11	0.1046862992439068	0.2688827532456822	0	0	9.944723618090451	22.4431232477853	FGF19
GO_Biological_Process_2021	negative regulation of translation, ncRNA-mediated (GO:0040033)	1/11	0.1046862992439068	0.2688827532456822	0	0	9.944723618090451	22.4431232477853	AGO2
GO_Biological_Process_2021	nuclear DNA replication (GO:0033260)	1/11	0.1046862992439068	0.2688827532456822	0	0	9.944723618090451	22.4431232477853	DONSON
GO_Biological_Process_2021	phosphorylated carbohydrate dephosphorylation (GO:0046838)	1/11	0.1046862992439068	0.2688827532456822	0	0	9.944723618090451	22.4431232477853	INPP1
GO_Biological_Process_2021	positive regulation of epidermal growth factor-activated receptor activity (GO:0045741)	1/11	0.1046862992439068	0.2688827532456822	0	0	9.944723618090451	22.4431232477853	AREG
GO_Biological_Process_2021	positive regulation of keratinocyte proliferation (GO:0010838)	1/11	0.1046862992439068	0.2688827532456822	0	0	9.944723618090451	22.4431232477853	AREG
GO_Biological_Process_2021	positive regulation of production of miRNAs involved in gene silencing by miRNA (GO:1903800)	1/11	0.1046862992439068	0.2688827532456822	0	0	9.944723618090451	22.4431232477853	DDX5
GO_Biological_Process_2021	positive regulation of transcription elongation from RNA polymerase II promoter (GO:0032968)	1/11	0.1046862992439068	0.2688827532456822	0	0	9.944723618090451	22.4431232477853	ELL
GO_Biological_Process_2021	proteasome assembly (GO:0043248)	1/11	0.1046862992439068	0.2688827532456822	0	0	9.944723618090451	22.4431232477853	PSMG2
GO_Biological_Process_2021	regulation of blood vessel endothelial cell migration (GO:0043535)	2/55	0.1048020475500832	0.2688827532456822	0	0	3.763483895559368	8.489222766072233	PLCG1;FGFR1
GO_Biological_Process_2021	negative regulation of protein modification by small protein conjugation or removal (GO:1903321)	2/55	0.1048020475500832	0.2688827532456822	0	0	3.763483895559368	8.489222766072233	PRKCG;SPOPL
GO_Biological_Process_2021	positive regulation of response to DNA damage stimulus (GO:2001022)	2/55	0.1048020475500832	0.2688827532456822	0	0	3.763483895559368	8.489222766072233	DDX5;BCLAF1
GO_Biological_Process_2021	protein stabilization (GO:0050821)	4/179	0.1052573746759501	0.2692096716789877	0	0	2.2886297376093294	5.152499100422719	EFNA1;H1-5;SEC16A;NOP53
GO_Biological_Process_2021	regulation of immune response (GO:0050776)	4/179	0.1052573746759501	0.2692096716789877	0	0	2.2886297376093294	5.152499100422719	IRF1;CD300LB;LILRB1;CD300C
GO_Biological_Process_2021	positive regulation of cellular biosynthetic process (GO:0031328)	4/180	0.1068564578337751	0.2728745004091117	0	0	2.2755102040816326	5.0886526116611455	PDGFRB;HGF;GLI1;ATP7A
GO_Biological_Process_2021	regulation of ATP metabolic process (GO:1903578)	2/56	0.1079975643594305	0.2745077409879024	0	0	3.6936026936026938	8.220654292796869	ATP7A;COX7A1
GO_Biological_Process_2021	blood vessel morphogenesis (GO:0048514)	2/56	0.1079975643594305	0.2745077409879024	0	0	3.6936026936026938	8.220654292796869	GJA5;TNNI3
GO_Biological_Process_2021	peptidyl-tyrosine modification (GO:0018212)	2/56	0.1079975643594305	0.2745077409879024	0	0	3.6936026936026938	8.220654292796869	PDGFRB;FGFR1
GO_Biological_Process_2021	positive regulation of signal transduction (GO:0009967)	5/252	0.1092231392082438	0.275227168989067	0	0	2.0297934184573863	4.4946981050440815	PRKCI;STK36;GLI1;ATP6V0C;SMARCA4
GO_Biological_Process_2021	regulation of mitotic nuclear division (GO:0007088)	2/57	0.111218880351375	0.275227168989067	0	0	3.6262626262626254	7.964197874788815	PDGFRB;CDK5RAP2
GO_Biological_Process_2021	positive regulation of interferon-gamma production (GO:0032729)	2/57	0.111218880351375	0.275227168989067	0	0	3.6262626262626254	7.964197874788815	TXK;LILRB1
GO_Biological_Process_2021	protein K48-linked ubiquitination (GO:0070936)	2/57	0.111218880351375	0.275227168989067	0	0	3.6262626262626254	7.964197874788815	CUL3;UBE3A
GO_Biological_Process_2021	cellular response to cytokine stimulus (GO:0071345)	8/482	0.1116105974556198	0.275227168989067	0	0	1.6988396624472577	3.725112448524693	TCL1A;INPP5D;HGF;IRF1;LIFR;TIMP1;PTPN12;MMP9
GO_Biological_Process_2021	regulation of cell communication by electrical coupling involved in cardiac conduction (GO:1901844)	1/12	0.1136443487055952	0.275227168989067	0	0	9.040201005025123	19.659557478207127	TBX5
GO_Biological_Process_2021	cell differentiation in hindbrain (GO:0021533)	1/12	0.1136443487055952	0.275227168989067	0	0	9.040201005025123	19.659557478207127	ATP7A
GO_Biological_Process_2021	regulation of dendritic cell differentiation (GO:2001198)	1/12	0.1136443487055952	0.275227168989067	0	0	9.040201005025123	19.659557478207127	LILRB1
GO_Biological_Process_2021	regulation of DNA-dependent DNA replication (GO:0090329)	1/12	0.1136443487055952	0.275227168989067	0	0	9.040201005025123	19.659557478207127	AICDA
GO_Biological_Process_2021	regulation of histone H3-K9 methylation (GO:0051570)	1/12	0.1136443487055952	0.275227168989067	0	0	9.040201005025123	19.659557478207127	H1-5
GO_Biological_Process_2021	chromatin assembly or disassembly (GO:0006333)	1/12	0.1136443487055952	0.275227168989067	0	0	9.040201005025123	19.659557478207127	SUV39H2
GO_Biological_Process_2021	regulation of keratinocyte migration (GO:0051547)	1/12	0.1136443487055952	0.275227168989067	0	0	9.040201005025123	19.659557478207127	MMP9
GO_Biological_Process_2021	regulation of response to oxidative stress (GO:1902882)	1/12	0.1136443487055952	0.275227168989067	0	0	9.040201005025123	19.659557478207127	HEBP2
GO_Biological_Process_2021	fat-soluble vitamin catabolic process (GO:0042363)	1/12	0.1136443487055952	0.275227168989067	0	0	9.040201005025123	19.659557478207127	FGF23
GO_Biological_Process_2021	inorganic ion transmembrane transport (GO:0098660)	1/12	0.1136443487055952	0.275227168989067	0	0	9.040201005025123	19.659557478207127	KCNJ11
GO_Biological_Process_2021	inositol phosphate catabolic process (GO:0071545)	1/12	0.1136443487055952	0.275227168989067	0	0	9.040201005025123	19.659557478207127	INPP1
GO_Biological_Process_2021	microtubule anchoring (GO:0034453)	1/12	0.1136443487055952	0.275227168989067	0	0	9.040201005025123	19.659557478207127	BICD2
GO_Biological_Process_2021	microtubule anchoring at microtubule organizing center (GO:0072393)	1/12	0.1136443487055952	0.275227168989067	0	0	9.040201005025123	19.659557478207127	BICD2
GO_Biological_Process_2021	morphogenesis of a polarized epithelium (GO:0001738)	1/12	0.1136443487055952	0.275227168989067	0	0	9.040201005025123	19.659557478207127	ACTG1
GO_Biological_Process_2021	mRNA transcription (GO:0009299)	1/12	0.1136443487055952	0.275227168989067	0	0	9.040201005025123	19.659557478207127	DDX5
GO_Biological_Process_2021	negative regulation of cilium assembly (GO:1902018)	1/12	0.1136443487055952	0.275227168989067	0	0	9.040201005025123	19.659557478207127	TBC1D7
GO_Biological_Process_2021	negative regulation of hemostasis (GO:1900047)	1/12	0.1136443487055952	0.275227168989067	0	0	9.040201005025123	19.659557478207127	KNG1
GO_Biological_Process_2021	negative regulation of leukocyte apoptotic process (GO:2000107)	1/12	0.1136443487055952	0.275227168989067	0	0	9.040201005025123	19.659557478207127	LILRB1
GO_Biological_Process_2021	nucleoside salvage (GO:0043174)	1/12	0.1136443487055952	0.275227168989067	0	0	9.040201005025123	19.659557478207127	TK2
GO_Biological_Process_2021	organic hydroxy compound catabolic process (GO:1901616)	1/12	0.1136443487055952	0.275227168989067	0	0	9.040201005025123	19.659557478207127	FGF23
GO_Biological_Process_2021	positive regulation of cardiocyte differentiation (GO:1905209)	1/12	0.1136443487055952	0.275227168989067	0	0	9.040201005025123	19.659557478207127	TBX5
GO_Biological_Process_2021	positive regulation of metaphase/anaphase transition of cell cycle (GO:1902101)	1/12	0.1136443487055952	0.275227168989067	0	0	9.040201005025123	19.659557478207127	CUL3
GO_Biological_Process_2021	positive regulation of mitotic metaphase/anaphase transition (GO:0045842)	1/12	0.1136443487055952	0.275227168989067	0	0	9.040201005025123	19.659557478207127	CUL3
GO_Biological_Process_2021	positive regulation of mitotic sister chromatid separation (GO:1901970)	1/12	0.1136443487055952	0.275227168989067	0	0	9.040201005025123	19.659557478207127	CUL3
GO_Biological_Process_2021	positive regulation of sodium ion transmembrane transport (GO:1902307)	1/12	0.1136443487055952	0.275227168989067	0	0	9.040201005025123	19.659557478207127	WNK4
GO_Biological_Process_2021	positive regulation of T-helper 17 type immune response (GO:2000318)	1/12	0.1136443487055952	0.275227168989067	0	0	9.040201005025123	19.659557478207127	CARD9
GO_Biological_Process_2021	positive regulation of ubiquitin protein ligase activity (GO:1904668)	1/12	0.1136443487055952	0.275227168989067	0	0	9.040201005025123	19.659557478207127	SKP1
GO_Biological_Process_2021	receptor metabolic process (GO:0043112)	2/58	0.1144651666427582	0.2755891548788988	0	0	3.561327561327561	7.719123085387519	LILRB1;RAB11B
GO_Biological_Process_2021	regulation of calcium ion transport (GO:0051924)	2/58	0.1144651666427582	0.2755891548788988	0	0	3.561327561327561	7.719123085387519	CRACR2A;LILRB1
GO_Biological_Process_2021	positive regulation of mitotic cell cycle phase transition (GO:1901992)	2/58	0.1144651666427582	0.2755891548788988	0	0	3.561327561327561	7.719123085387519	KLHL18;CUL3
GO_Biological_Process_2021	positive regulation of protein binding (GO:0032092)	2/58	0.1144651666427582	0.2755891548788988	0	0	3.561327561327561	7.719123085387519	TRIB3;MMP9
GO_Biological_Process_2021	protein modification by small protein conjugation (GO:0032446)	7/409	0.1170508732596173	0.2814019529901782	0	0	1.7501353336942231	3.754296903499189	KLHL18;TRIM72;CUL5;CUL3;H2BC1;TRIM55;SKP1
GO_Biological_Process_2021	selective autophagy (GO:0061912)	2/59	0.1177356082636544	0.2826343110656735	0	0	3.4986709197235517	7.484754897547597	DYNC1LI1;TEX264
GO_Biological_Process_2021	regulation of actomyosin structure organization (GO:0110020)	1/13	0.1225132126107664	0.2833333733899696	0	0	8.28643216080402	17.397665920944878	ACTG1
GO_Biological_Process_2021	carboxylic acid biosynthetic process (GO:0046394)	1/13	0.1225132126107664	0.2833333733899696	0	0	8.28643216080402	17.397665920944878	RGN
GO_Biological_Process_2021	cellular biogenic amine metabolic process (GO:0006576)	1/13	0.1225132126107664	0.2833333733899696	0	0	8.28643216080402	17.397665920944878	ATP7A
GO_Biological_Process_2021	regulation of oxidoreductase activity (GO:0051341)	1/13	0.1225132126107664	0.2833333733899696	0	0	8.28643216080402	17.397665920944878	ATP7A
GO_Biological_Process_2021	embryonic appendage morphogenesis (GO:0035113)	1/13	0.1225132126107664	0.2833333733899696	0	0	8.28643216080402	17.397665920944878	TBX5
GO_Biological_Process_2021	regulation of protein exit from endoplasmic reticulum (GO:0070861)	1/13	0.1225132126107664	0.2833333733899696	0	0	8.28643216080402	17.397665920944878	SEC16A
GO_Biological_Process_2021	establishment of protein localization to chromosome (GO:0070199)	1/13	0.1225132126107664	0.2833333733899696	0	0	8.28643216080402	17.397665920944878	H1-5
GO_Biological_Process_2021	homeostasis of number of cells (GO:0048872)	1/13	0.1225132126107664	0.2833333733899696	0	0	8.28643216080402	17.397665920944878	CARD9
GO_Biological_Process_2021	reticulophagy (GO:0061709)	1/13	0.1225132126107664	0.2833333733899696	0	0	8.28643216080402	17.397665920944878	TEX264
GO_Biological_Process_2021	kinetochore organization (GO:0051383)	1/13	0.1225132126107664	0.2833333733899696	0	0	8.28643216080402	17.397665920944878	CENPW
GO_Biological_Process_2021	macrophage activation involved in immune response (GO:0002281)	1/13	0.1225132126107664	0.2833333733899696	0	0	8.28643216080402	17.397665920944878	PLCG2
GO_Biological_Process_2021	tRNA 5'-leader removal (GO:0001682)	1/13	0.1225132126107664	0.2833333733899696	0	0	8.28643216080402	17.397665920944878	PRORP
GO_Biological_Process_2021	UV-damage excision repair (GO:0070914)	1/13	0.1225132126107664	0.2833333733899696	0	0	8.28643216080402	17.397665920944878	POLA1
GO_Biological_Process_2021	negative regulation of alcohol biosynthetic process (GO:1902931)	1/13	0.1225132126107664	0.2833333733899696	0	0	8.28643216080402	17.397665920944878	ERLIN1
GO_Biological_Process_2021	negative regulation of cellular senescence (GO:2000773)	1/13	0.1225132126107664	0.2833333733899696	0	0	8.28643216080402	17.397665920944878	RBL1
GO_Biological_Process_2021	negative regulation of DNA-dependent DNA replication (GO:2000104)	1/13	0.1225132126107664	0.2833333733899696	0	0	8.28643216080402	17.397665920944878	DONSON
GO_Biological_Process_2021	negative regulation of hydrogen peroxide-induced cell death (GO:1903206)	1/13	0.1225132126107664	0.2833333733899696	0	0	8.28643216080402	17.397665920944878	HGF
GO_Biological_Process_2021	negative regulation of viral release from host cell (GO:1902187)	1/13	0.1225132126107664	0.2833333733899696	0	0	8.28643216080402	17.397665920944878	TRIM8
GO_Biological_Process_2021	plasma membrane repair (GO:0001778)	1/13	0.1225132126107664	0.2833333733899696	0	0	8.28643216080402	17.397665920944878	TRIM72
GO_Biological_Process_2021	positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains (GO:0002824)	1/13	0.1225132126107664	0.2833333733899696	0	0	8.28643216080402	17.397665920944878	CARD9
GO_Biological_Process_2021	positive regulation of calcium ion import (GO:0090280)	1/13	0.1225132126107664	0.2833333733899696	0	0	8.28643216080402	17.397665920944878	PDGFRB
GO_Biological_Process_2021	positive regulation of calcium-mediated signaling (GO:0050850)	1/13	0.1225132126107664	0.2833333733899696	0	0	8.28643216080402	17.397665920944878	PLCG2
GO_Biological_Process_2021	positive regulation of nuclear-transcribed mRNA poly(A) tail shortening (GO:0060213)	1/13	0.1225132126107664	0.2833333733899696	0	0	8.28643216080402	17.397665920944878	AGO2
GO_Biological_Process_2021	positive regulation of protein exit from endoplasmic reticulum (GO:0070863)	1/13	0.1225132126107664	0.2833333733899696	0	0	8.28643216080402	17.397665920944878	SEC16A
GO_Biological_Process_2021	positive regulation of reactive oxygen species biosynthetic process (GO:1903428)	1/13	0.1225132126107664	0.2833333733899696	0	0	8.28643216080402	17.397665920944878	PLCG2
GO_Biological_Process_2021	pre-mRNA cleavage required for polyadenylation (GO:0098789)	1/13	0.1225132126107664	0.2833333733899696	0	0	8.28643216080402	17.397665920944878	CPSF4
GO_Biological_Process_2021	potassium ion transport (GO:0006813)	3/122	0.123480177679577	0.2851680052740724	0	0	2.5185769739367827	5.26804358631712	KCNJ11;KCNN4;KCNK2
GO_Biological_Process_2021	B cell differentiation (GO:0030183)	2/61	0.1243457655234195	0.2863614964788989	0	0	3.379729498373566	7.045685456427677	PLCG2;AICDA
GO_Biological_Process_2021	positive regulation of DNA biosynthetic process (GO:2000573)	2/61	0.1243457655234195	0.2863614964788989	0	0	3.379729498373566	7.045685456427677	PDGFRB;HGF
GO_Biological_Process_2021	negative regulation of cell differentiation (GO:0045596)	4/191	0.1251565214207577	0.2866813530985014	0	0	2.140456182472989	4.448274962684361	EFNA1;TRIB3;TBX5;FGF23
GO_Biological_Process_2021	negative regulation of macromolecule metabolic process (GO:0010605)	4/194	0.1303648762953712	0.2866813530985014	0	0	2.1063372717508058	4.291489512261752	RBL1;FGF19;AGO2;AICDA
GO_Biological_Process_2021	cell cycle G1/S phase transition (GO:0044843)	2/63	0.1310431018295034	0.2866813530985014	0	0	3.2685875144891536	6.642518297732	CUL5;CUL3
GO_Biological_Process_2021	positive regulation of DNA metabolic process (GO:0051054)	2/63	0.1310431018295034	0.2866813530985014	0	0	3.2685875144891536	6.642518297732	PDGFRB;HGF
GO_Biological_Process_2021	positive regulation of viral process (GO:0048524)	2/63	0.1310431018295034	0.2866813530985014	0	0	3.2685875144891536	6.642518297732	POLR2E;POLR2L
GO_Biological_Process_2021	protein localization to vacuole (GO:0072665)	1/14	0.1312937743788508	0.2866813530985014	0	0	7.648627754155393	15.529145947074284	LAMTOR5
GO_Biological_Process_2021	pyrimidine nucleoside biosynthetic process (GO:0046134)	1/14	0.1312937743788508	0.2866813530985014	0	0	7.648627754155393	15.529145947074284	TK2
GO_Biological_Process_2021	aorta development (GO:0035904)	1/14	0.1312937743788508	0.2866813530985014	0	0	7.648627754155393	15.529145947074284	PDGFRB
GO_Biological_Process_2021	atrial septum development (GO:0003283)	1/14	0.1312937743788508	0.2866813530985014	0	0	7.648627754155393	15.529145947074284	GJA5
GO_Biological_Process_2021	atrioventricular valve development (GO:0003171)	1/14	0.1312937743788508	0.2866813530985014	0	0	7.648627754155393	15.529145947074284	GJA5
GO_Biological_Process_2021	cardiac left ventricle morphogenesis (GO:0003214)	1/14	0.1312937743788508	0.2866813530985014	0	0	7.648627754155393	15.529145947074284	TBX5
GO_Biological_Process_2021	cell junction maintenance (GO:0034331)	1/14	0.1312937743788508	0.2866813530985014	0	0	7.648627754155393	15.529145947074284	PARD6A
GO_Biological_Process_2021	cellular copper ion homeostasis (GO:0006878)	1/14	0.1312937743788508	0.2866813530985014	0	0	7.648627754155393	15.529145947074284	ATP7A
GO_Biological_Process_2021	regulation of DNA methylation-dependent heterochromatin assembly (GO:0090308)	1/14	0.1312937743788508	0.2866813530985014	0	0	7.648627754155393	15.529145947074284	AICDA
GO_Biological_Process_2021	regulation of integrin-mediated signaling pathway (GO:2001044)	1/14	0.1312937743788508	0.2866813530985014	0	0	7.648627754155393	15.529145947074284	TIMP1
GO_Biological_Process_2021	regulation of lamellipodium organization (GO:1902743)	1/14	0.1312937743788508	0.2866813530985014	0	0	7.648627754155393	15.529145947074284	CAPZB
GO_Biological_Process_2021	defense response to protozoan (GO:0042832)	1/14	0.1312937743788508	0.2866813530985014	0	0	7.648627754155393	15.529145947074284	BATF2
GO_Biological_Process_2021	renal absorption (GO:0070293)	1/14	0.1312937743788508	0.2866813530985014	0	0	7.648627754155393	15.529145947074284	WNK4
GO_Biological_Process_2021	heart process (GO:0003015)	1/14	0.1312937743788508	0.2866813530985014	0	0	7.648627754155393	15.529145947074284	TNNI3
GO_Biological_Process_2021	heterochromatin organization (GO:0070828)	1/14	0.1312937743788508	0.2866813530985014	0	0	7.648627754155393	15.529145947074284	MECOM
GO_Biological_Process_2021	immune response-regulating cell surface receptor signaling pathway (GO:0002768)	1/14	0.1312937743788508	0.2866813530985014	0	0	7.648627754155393	15.529145947074284	LILRB1
GO_Biological_Process_2021	secretion (GO:0046903)	1/14	0.1312937743788508	0.2866813530985014	0	0	7.648627754155393	15.529145947074284	PRKCI
GO_Biological_Process_2021	steroid catabolic process (GO:0006706)	1/14	0.1312937743788508	0.2866813530985014	0	0	7.648627754155393	15.529145947074284	FGF23
GO_Biological_Process_2021	substrate-dependent cell migration (GO:0006929)	1/14	0.1312937743788508	0.2866813530985014	0	0	7.648627754155393	15.529145947074284	CD2AP
GO_Biological_Process_2021	T-helper cell differentiation (GO:0042093)	1/14	0.1312937743788508	0.2866813530985014	0	0	7.648627754155393	15.529145947074284	ATP7A
GO_Biological_Process_2021	mRNA cleavage involved in mRNA processing (GO:0098787)	1/14	0.1312937743788508	0.2866813530985014	0	0	7.648627754155393	15.529145947074284	CPSF4
GO_Biological_Process_2021	myeloid dendritic cell activation (GO:0001773)	1/14	0.1312937743788508	0.2866813530985014	0	0	7.648627754155393	15.529145947074284	BATF2
GO_Biological_Process_2021	negative regulation of bone mineralization (GO:0030502)	1/14	0.1312937743788508	0.2866813530985014	0	0	7.648627754155393	15.529145947074284	FGF23
GO_Biological_Process_2021	negative regulation of coagulation (GO:0050819)	1/14	0.1312937743788508	0.2866813530985014	0	0	7.648627754155393	15.529145947074284	KNG1
GO_Biological_Process_2021	negative regulation of interleukin-12 production (GO:0032695)	1/14	0.1312937743788508	0.2866813530985014	0	0	7.648627754155393	15.529145947074284	LILRB1
GO_Biological_Process_2021	negative regulation of T cell differentiation (GO:0045581)	1/14	0.1312937743788508	0.2866813530985014	0	0	7.648627754155393	15.529145947074284	IRF1
GO_Biological_Process_2021	negative regulation of T cell mediated immunity (GO:0002710)	1/14	0.1312937743788508	0.2866813530985014	0	0	7.648627754155393	15.529145947074284	LILRB1
GO_Biological_Process_2021	negative regulation of TORC1 signaling (GO:1904262)	1/14	0.1312937743788508	0.2866813530985014	0	0	7.648627754155393	15.529145947074284	DEPDC5
GO_Biological_Process_2021	negative regulation of translational initiation (GO:0045947)	1/14	0.1312937743788508	0.2866813530985014	0	0	7.648627754155393	15.529145947074284	AGO2
GO_Biological_Process_2021	positive regulation of cardiac muscle cell proliferation (GO:0060045)	1/14	0.1312937743788508	0.2866813530985014	0	0	7.648627754155393	15.529145947074284	GLI1
GO_Biological_Process_2021	positive regulation of granulocyte macrophage colony-stimulating factor production (GO:0032725)	1/14	0.1312937743788508	0.2866813530985014	0	0	7.648627754155393	15.529145947074284	CARD9
GO_Biological_Process_2021	positive regulation of sodium ion transmembrane transporter activity (GO:2000651)	1/14	0.1312937743788508	0.2866813530985014	0	0	7.648627754155393	15.529145947074284	WNK4
GO_Biological_Process_2021	positive regulation of T cell receptor signaling pathway (GO:0050862)	1/14	0.1312937743788508	0.2866813530985014	0	0	7.648627754155393	15.529145947074284	KCNN4
GO_Biological_Process_2021	pre-miRNA processing (GO:0031054)	1/14	0.1312937743788508	0.2866813530985014	0	0	7.648627754155393	15.529145947074284	AGO2
GO_Biological_Process_2021	circulatory system development (GO:0072359)	3/126	0.1323995391242033	0.2887118768153277	0	0	2.4361767983162066	4.925781673616739	TNNI3;TBX5;FGF12
GO_Biological_Process_2021	regulation of cellular ketone metabolic process (GO:0010565)	2/64	0.1344225663522014	0.2916986093113178	0	0	3.215705441511893	6.45317143498723	PSMC5;PSMC1
GO_Biological_Process_2021	pre-replicative complex assembly (GO:0036388)	2/64	0.1344225663522014	0.2916986093113178	0	0	3.215705441511893	6.45317143498723	PSMC5;PSMC1
GO_Biological_Process_2021	regulation of cellular catabolic process (GO:0031329)	2/65	0.137821576382599	0.2916986093113178	0	0	3.1645021645021645	6.271395690931595	TRIB3;DEPDC5
GO_Biological_Process_2021	protein autoubiquitination (GO:0051865)	2/65	0.137821576382599	0.2916986093113178	0	0	3.1645021645021645	6.271395690931595	CUL3;UBE3A
GO_Biological_Process_2021	cellular response to insulin stimulus (GO:0032869)	3/129	0.1392329274452611	0.2916986093113178	0	0	2.3778100072516315	4.688106881874375	PRKCI;TRIB3;ATP6V0C
GO_Biological_Process_2021	DNA-dependent DNA replication (GO:0006261)	3/129	0.1392329274452611	0.2916986093113178	0	0	2.3778100072516315	4.688106881874375	POLA1;PSMC5;PSMC1
